,year,country_name,country_code,value,data_source,yoy_growth,growth_category,cagr_3yr
4993,2001,Uzbekistan,UZB,0.597568,Original,23.376009348669434,High Growth,
4994,2002,Uzbekistan,UZB,1.08194,Original,81.05721859269572,High Growth,
4995,2003,Uzbekistan,UZB,1.9126,Original,76.77505222101043,High Growth,58.06019465438641
4996,2004,Uzbekistan,UZB,2.59373,Original,35.612778416814805,High Growth,63.121977429298596
4997,2005,Uzbekistan,UZB,3.34351,Original,28.907403623353247,High Growth,45.657599977940365
4998,2006,Uzbekistan,UZB,6.38832,Original,91.06627466345248,High Growth,49.481519432227294
4999,2007,Uzbekistan,UZB,7.4906,Original,17.254614671775983,Moderate Growth,42.406762643384475
5000,2008,Uzbekistan,UZB,9.08011,Original,21.220062478306147,High Growth,39.517759846463086
5001,2009,Uzbekistan,UZB,11.9,Original,31.055681043511598,High Growth,23.042014500602104
5002,2010,Uzbekistan,UZB,15.9,Original,33.613445378151255,High Growth,28.516879714407196
5003,2011,Uzbekistan,UZB,18.6,Original,16.981132075471695,Moderate Growth,27.00104022867993
5004,2012,Uzbekistan,UZB,23.6,Original,26.881720430107524,High Growth,25.638192717909327
5005,2013,Uzbekistan,UZB,26.8,Original,13.55932203389829,Moderate Growth,19.00884031952268
5006,2014,Uzbekistan,UZB,35.5,Original,32.46268656716418,High Growth,24.042869120958233
5007,2015,Uzbekistan,UZB,42.8,Original,20.563380281690137,High Growth,21.948722561525138
5008,2016,Uzbekistan,UZB,46.7913,Original,9.325467289719636,Moderate Growth,20.41394152297378
5009,2017,Uzbekistan,UZB,48.7,Original,4.079177111984489,Stable,11.11351064197228
5010,2018,Uzbekistan,UZB,55.2,Original,13.347022587268986,Moderate Growth,8.85083617504796
5011,2019,Uzbekistan,UZB,70.4,Original,27.536231884057983,High Growth,14.587131909559027
5012,2020,Uzbekistan,UZB,71.1,Original,0.9943181818181657,Stable,13.44365571332624
5013,2021,Uzbekistan,UZB,76.5904,Original,7.7220815752461425,Moderate Growth,11.535149391446154
5014,2022,Uzbekistan,UZB,83.9,Original,9.543754830892649,Moderate Growth,6.022107754899708
5015,2023,Uzbekistan,UZB,89.0136,Original,6.094874851013099,Moderate Growth,7.777702538793063
5016,2000,Vanuatu,VUT,2.10834,Original,,,
5017,2001,Vanuatu,VUT,2.83057,Original,34.25586006052153,High Growth,
5018,2002,Vanuatu,VUT,3.51004,Original,24.004705765976464,High Growth,
5019,2003,Vanuatu,VUT,3.9033,Original,11.203860924661836,Moderate Growth,22.79021535938428
5020,2004,Vanuatu,VUT,4.7466,Original,21.604795941895304,High Growth,18.805417587670693
5021,2005,Vanuatu,VUT,5.08233,Original,7.073062823916065,Moderate Growth,13.131513786805659
5022,2006,Vanuatu,VUT,5.85059,Original,15.116295085128284,Moderate Growth,14.443002757398492
5023,2007,Vanuatu,VUT,6.8,Original,16.22759414007817,Moderate Growth,12.730671147708982
5024,2008,Vanuatu,VUT,7.26912,Original,6.898823529411757,Moderate Growth,12.669489320932925
5025,2009,Vanuatu,VUT,7.5,Original,3.176175382989954,Stable,8.631022224350415
5026,2010,Vanuatu,VUT,8.0,Original,6.666666666666665,Moderate Growth,5.566719197800074
5027,2011,Vanuatu,VUT,9.2,Original,14.999999999999991,Moderate Growth,8.168796156298042
5028,2012,Vanuatu,VUT,10.598,Original,15.195652173913054,Moderate Growth,12.215853567210356
5029,2013,Vanuatu,VUT,11.3,Original,6.6238913002453215,Moderate Growth,12.200851329591522
5030,2014,Vanuatu,VUT,18.8,Original,66.3716814159292,High Growth,26.89855417664633
5031,2015,Vanuatu,VUT,22.3514,Original,18.89042553191489,Moderate Growth,28.24101258313174
5032,2016,Vanuatu,VUT,24.0,Original,7.375824333151382,Moderate Growth,28.54176712712997
5033,2017,Vanuatu,VUT,30.8,Original,28.333333333333343,High Growth,17.886558416566967
5034,2018,Vanuatu,VUT,39.5,Original,28.246753246753254,High Growth,20.90124922949279
5035,2019,Vanuatu,VUT,50.7305,Original,28.431645569620258,High Growth,28.3372218232959
5036,2020,Vanuatu,VUT,64.286,Original,26.72061186071495,High Growth,27.797363951883835
5037,2021,Vanuatu,VUT,68.612,Original,6.7293034253181006,Moderate Growth,20.208264687262776
5038,2022,Vanuatu,VUT,69.8888,Original,1.860898968110547,Stable,11.27035670726022
5039,2023,Vanuatu,VUT,55.396500474308596,Imputed,-20.736226012882476,Significant Decline,-4.839808190849649
5040,2000,"Venezuela, RB",VEN,3.3596,Original,,,
5041,2001,"Venezuela, RB",VEN,4.636,Original,37.99261816882964,High Growth,
5042,2002,"Venezuela, RB",VEN,4.91045,Original,5.919974115616911,Moderate Growth,
5043,2003,"Venezuela, RB",VEN,7.49996,Original,52.73467808449328,High Growth,30.69444379966506
5044,2004,"Venezuela, RB",VEN,8.40447,Original,12.060197654387483,Moderate Growth,21.933292599047594
5045,2005,"Venezuela, RB",VEN,12.553,Original,49.36099480395553,High Growth,36.73365149341401
5046,2006,"Venezuela, RB",VEN,15.2247,Original,21.283358559706844,High Growth,26.618335143230464
5047,2007,"Venezuela, RB",VEN,20.83,Original,36.81714582224935,High Growth,35.3296565240228
5048,2008,"Venezuela, RB",VEN,25.88,Original,24.243879020643313,High Growth,27.273771691689852
5049,2009,"Venezuela, RB",VEN,32.7,Original,26.352395672333873,High Growth,29.022762502033306
5050,2010,"Venezuela, RB",VEN,37.37,Original,14.281345565749227,Moderate Growth,21.509791587329442
5051,2011,"Venezuela, RB",VEN,40.22,Original,7.626438319507622,Moderate Growth,15.83130023160817
5052,2012,"Venezuela, RB",VEN,49.0501,Original,21.954500248632524,High Growth,14.471502047617557
5053,2013,"Venezuela, RB",VEN,54.9,Original,11.92637731625419,Moderate Growth,13.679742765786918
5054,2014,"Venezuela, RB",VEN,57.0,Original,3.825136612021862,Stable,12.325302401234683
5055,2015,"Venezuela, RB",VEN,58.0,Original,1.7543859649122862,Stable,5.745695709615539
5056,2016,"Venezuela, RB",VEN,60.0,Original,3.4482758620689724,Stable,3.0053151768512976
5057,2017,"Venezuela, RB",VEN,61.6,Original,2.6666666666666616,Stable,2.620773898914419
5058,2018,"Venezuela, RB",VEN,69.12435568627461,Imputed,12.214863127069165,Moderate Growth,6.023230815901215
5059,2019,"Venezuela, RB",VEN,73.16002891640892,Imputed,5.838279706288296,Moderate Growth,6.83352034296103
5060,2020,"Venezuela, RB",VEN,77.19570214654323,Imputed,5.516226947839753,Moderate Growth,7.81291865658309
5061,2021,"Venezuela, RB",VEN,81.23137537667662,Imputed,5.227847040593447,Moderate Growth,5.527156705197922
5062,2022,"Venezuela, RB",VEN,85.26704860681093,Imputed,4.968121260314207,Stable,5.2371603299811165
5063,2023,"Venezuela, RB",VEN,89.30272183694524,Imputed,4.732981023823024,Stable,4.97612189356893
5064,2000,Viet Nam,VNM,0.254248,Original,,,
5065,2001,Viet Nam,VNM,1.26565,Original,200.0,High Growth,
5066,2002,Viet Nam,VNM,1.855,Original,46.56500612333585,High Growth,
5067,2003,Viet Nam,VNM,3.78028,Original,103.78867924528303,High Growth,100.0
5068,2004,Viet Nam,VNM,7.64241,Original,102.16518353137864,High Growth,82.09816517096564
5069,2005,Viet Nam,VNM,12.7399,Original,66.70003310474053,High Growth,90.08187256344232
5070,2006,Viet Nam,VNM,17.2546,Original,35.43748381070495,High Growth,65.87985322182762
5071,2007,Viet Nam,VNM,20.7554,Original,20.289082331668084,High Growth,39.519076045985216
5072,2008,Viet Nam,VNM,23.92,Original,15.247116413078032,Moderate Growth,23.36682433163142
5073,2009,Viet Nam,VNM,26.55,Original,10.994983277591963,Moderate Growth,15.448034428757328
5074,2010,Viet Nam,VNM,30.65,Original,15.442561205273053,Moderate Growth,13.876241237522159
5075,2011,Viet Nam,VNM,35.07,Original,14.420880913539968,Moderate Growth,13.603452514472236
5076,2012,Viet Nam,VNM,36.8,Original,4.932991160536071,Stable,11.496464864943023
5077,2013,Viet Nam,VNM,38.5,Original,4.619565217391308,Stable,7.897177375924169
5078,2014,Viet Nam,VNM,41.0,Original,6.493506493506485,Moderate Growth,5.345510070460491
5079,2015,Viet Nam,VNM,45.0,Original,9.756097560975618,Moderate Growth,6.935416435878072
5080,2016,Viet Nam,VNM,53.0,Original,17.777777777777782,Moderate Growth,11.242749223980608
5081,2017,Viet Nam,VNM,58.14,Original,9.698113207547166,Moderate Growth,12.347580400155667
5082,2018,Viet Nam,VNM,69.8479,Original,20.137426900584778,High Growth,15.783572758418973
5083,2019,Viet Nam,VNM,68.6616,Original,-1.6984046764469518,Stable,9.01326569719374
5084,2020,Viet Nam,VNM,70.3,Original,2.386195486268883,Stable,6.53527531087883
5085,2021,Viet Nam,VNM,74.21,Original,5.561877667140824,Moderate Growth,2.039822086551979
5086,2022,Viet Nam,VNM,78.59,Original,5.902169518932765,Moderate Growth,4.6046818947319546
5087,2023,Viet Nam,VNM,78.08,Original,-0.6489375238580064,Stable,3.5606640496466557
5088,2000,Virgin Islands (U.S.),VIR,13.8151,Original,,,
5089,2001,Virgin Islands (U.S.),VIR,18.3758,Original,33.01242842976166,High Growth,
5090,2002,Virgin Islands (U.S.),VIR,27.4944,Original,49.62287356196735,High Growth,
5091,2003,Virgin Islands (U.S.),VIR,27.4291,Original,-0.23750290968342913,Stable,25.685692296934647
5092,2004,Virgin Islands (U.S.),VIR,27.377,Original,-0.1899442562825593,Stable,14.21238488347496
5093,2005,Virgin Islands (U.S.),VIR,27.3443,Original,-0.11944332834130655,Stable,-0.1823086132906826
5094,2006,Virgin Islands (U.S.),VIR,27.3326,Original,-0.04278771078433108,Stable,-0.1174098423862957
5095,2007,Virgin Islands (U.S.),VIR,27.3393,Original,0.024512852783864503,Stable,-0.04592336439358524
5096,2008,Virgin Islands (U.S.),VIR,27.3618,Original,0.08229910787767025,Stable,0.021328354926564153
5097,2009,Virgin Islands (U.S.),VIR,27.3965,Original,0.1268191420155107,Stable,0.0778682696316535
5098,2010,Virgin Islands (U.S.),VIR,31.22,Original,13.95616228350336,Moderate Growth,4.5237949684284295
5099,2011,Virgin Islands (U.S.),VIR,35.6,Original,14.029468289557979,Moderate Growth,9.169614808225447
5100,2012,Virgin Islands (U.S.),VIR,40.5479,Original,13.898595505617962,Moderate Growth,13.961396108607715
5101,2013,Virgin Islands (U.S.),VIR,45.3,Original,11.719719146984175,Moderate Growth,13.210949914978332
5102,2014,Virgin Islands (U.S.),VIR,50.07,Original,10.529801324503318,Moderate Growth,12.04071314704358
5103,2015,Virgin Islands (U.S.),VIR,54.8391,Original,9.524865188735765,Moderate Growth,10.587825179793509
5104,2016,Virgin Islands (U.S.),VIR,59.6083,Original,8.696714570443342,Moderate Growth,9.581231805373136
5105,2017,Virgin Islands (U.S.),VIR,64.3775,Original,8.000899203634383,Moderate Growth,8.739042717075062
5106,2018,Virgin Islands (U.S.),VIR,58.58190784313774,Imputed,-9.002511990776673,Moderate Decline,2.2251439692277053
5107,2019,Virgin Islands (U.S.),VIR,61.04767182662545,Imputed,4.209087881006157,Stable,0.7985125135650861
5108,2020,Virgin Islands (U.S.),VIR,63.51343581011406,Imputed,4.039079476267915,Stable,-0.4494111822293534
5109,2021,Virgin Islands (U.S.),VIR,65.97919979360177,Imputed,3.8822714470361674,Stable,4.043394010107626
5110,2022,Virgin Islands (U.S.),VIR,68.44496377709038,Imputed,3.7371838264212087,Stable,3.8861051062272667
5111,2023,Virgin Islands (U.S.),VIR,70.91072776057808,Imputed,3.6025499137060546,Stable,3.7406055161839813
5112,2000,West Bank and Gaza,PSE,1.11131,Original,,,
5113,2001,West Bank and Gaza,PSE,1.83685,Original,65.286913642458,High Growth,
5114,2002,West Bank and Gaza,PSE,3.10009,Original,68.7720826414786,High Growth,
5115,2003,West Bank and Gaza,PSE,4.13062,Original,33.24193813727992,High Growth,54.903063581972766
5116,2004,West Bank and Gaza,PSE,4.4009,Original,6.543327636044949,Moderate Growth,33.81021523127436
5117,2005,West Bank and Gaza,PSE,16.005,Original,200.0,High Growth,72.83318187689649
5118,2006,West Bank and Gaza,PSE,18.41,Original,15.026554201811937,Moderate Growth,64.56829954077294
5119,2007,West Bank and Gaza,PSE,21.176,Original,15.024443237370978,Moderate Growth,68.82398317257258
5120,2008,West Bank and Gaza,PSE,24.358,Original,15.026445032111834,Moderate Growth,15.025814153004813
5121,2009,West Bank and Gaza,PSE,32.23,Original,32.3179242959192,High Growth,20.522696293972274
5122,2010,West Bank and Gaza,PSE,37.4,Original,16.040955631399335,Moderate Growth,20.876689688767257
5123,2011,West Bank and Gaza,PSE,41.08,Original,9.83957219251337,Moderate Growth,19.03178224240465
5124,2012,West Bank and Gaza,PSE,43.4,Original,5.647517039922101,Moderate Growth,10.42730535926264
5125,2013,West Bank and Gaza,PSE,46.6,Original,7.373271889400934,Moderate Growth,7.60640065055751
5126,2014,West Bank and Gaza,PSE,53.6652,Original,15.16137339055794,Moderate Growth,9.316933124157112
5127,2015,West Bank and Gaza,PSE,56.7,Original,5.655061380559467,Moderate Growth,9.319535187362149
5128,2016,West Bank and Gaza,PSE,59.9,Original,5.64373897707231,Moderate Growth,8.729394264142766
5129,2017,West Bank and Gaza,PSE,63.3,Original,5.6761268781302165,Moderate Growth,5.658308226322095
5130,2018,West Bank and Gaza,PSE,64.4,Original,1.7377567140600458,Stable,4.336020811150565
5131,2019,West Bank and Gaza,PSE,70.6226,Original,9.662422360248456,Moderate Growth,5.642570504050726
5132,2020,West Bank and Gaza,PSE,76.01,Original,7.628436222965451,Moderate Growth,6.289167991908062
5133,2021,West Bank and Gaza,PSE,81.83,Original,7.656887251677391,Moderate Growth,8.311747121193713
5134,2022,West Bank and Gaza,PSE,88.6469,Original,8.330563363069787,Moderate Growth,7.871474921757016
5135,2023,West Bank and Gaza,PSE,86.6377,Original,-2.266520318251408,Stable,4.458886952334451
5136,2000,"Yemen, Rep.",YEM,0.0825004,Original,,,
5137,2001,"Yemen, Rep.",YEM,0.0908025,Original,10.063102724350426,Moderate Growth,
5138,2002,"Yemen, Rep.",YEM,0.518796,Original,200.0,High Growth,
5139,2003,"Yemen, Rep.",YEM,0.604734,Original,16.564892558924882,Moderate Growth,94.25376462308554
5140,2004,"Yemen, Rep.",YEM,0.881223,Original,45.72076317852147,High Growth,100.0
5141,2005,"Yemen, Rep.",YEM,1.0486,Original,18.993716686922603,Moderate Growth,26.43609617250393
5142,2006,"Yemen, Rep.",YEM,1.24782,Original,18.99866488651536,Moderate Growth,27.310000109277933
5143,2007,"Yemen, Rep.",YEM,5.01,Original,200.0,High Growth,78.4777027577198
5144,2008,"Yemen, Rep.",YEM,6.89,Original,37.52495009980039,High Growth,87.29943020201473
5145,2009,"Yemen, Rep.",YEM,9.96,Original,44.55732946298987,High Growth,99.8492236051115
5146,2010,"Yemen, Rep.",YEM,12.35,Original,23.99598393574296,High Growth,35.0858139408206
5147,2011,"Yemen, Rep.",YEM,14.905,Original,20.688259109311737,High Growth,29.331481603796327
5148,2012,"Yemen, Rep.",YEM,17.4465,Original,17.051325058705146,Moderate Growth,20.545126983336903
5149,2013,"Yemen, Rep.",YEM,20.0,Original,14.63617344453041,Moderate Growth,17.43233039459364
5150,2014,"Yemen, Rep.",YEM,22.55,Original,12.749999999999995,Moderate Growth,14.799022104340164
5151,2015,"Yemen, Rep.",YEM,24.0854,Original,6.808869179600885,Moderate Growth,11.347853533440544
5152,2016,"Yemen, Rep.",YEM,24.5792,Original,2.050204688317403,Stable,7.113920651320282
5153,2017,"Yemen, Rep.",YEM,26.7184,Original,8.703293841947657,Moderate Growth,5.81680238744211
5154,2018,"Yemen, Rep.",YEM,20.219152703270083,Imputed,-24.324986888174127,Significant Decline,-5.665685844316027
5155,2019,"Yemen, Rep.",YEM,21.38727079505179,Imputed,5.777285076801397,Moderate Growth,-4.530963048713044
5156,2020,"Yemen, Rep.",YEM,13.8152,Original,-35.40456782734373,Significant Decline,-19.736965255838644
5157,2021,"Yemen, Rep.",YEM,14.8881,Original,7.766083733858342,Moderate Growth,-9.699093864719687
5158,2022,"Yemen, Rep.",YEM,17.6948,Original,18.851969022239246,Moderate Growth,-6.122086186566678
5159,2023,"Yemen, Rep.",YEM,26.05974316217953,Imputed,47.27345413443231,High Growth,23.558032715541046
5160,2000,Zambia,ZMB,0.191072,Original,,,
5161,2001,Zambia,ZMB,0.23313,Original,22.011597722324574,High Growth,
5162,2002,Zambia,ZMB,0.477751,Original,104.92900956547845,High Growth,
5163,2003,Zambia,ZMB,0.980483,Original,105.22887445552183,High Growth,72.4835463305321
5164,2004,Zambia,ZMB,1.1,Original,12.189604511246,Moderate Growth,67.72514416051685
5165,2005,Zambia,ZMB,1.3,Original,18.181818181818166,Moderate Growth,39.6091605810684
5166,2006,Zambia,ZMB,1.6,Original,23.076923076923084,High Growth,17.731670111124508
5167,2007,Zambia,ZMB,1.9,Original,18.74999999999998,Moderate Growth,19.983162620797646
5168,2008,Zambia,ZMB,2.2,Original,15.789473684210531,Moderate Growth,19.16803444819315
5169,2009,Zambia,ZMB,2.5,Original,13.636363636363624,Moderate Growth,16.039720840319482
5170,2010,Zambia,ZMB,3.0,Original,19.999999999999996,Moderate Growth,16.44545743112158
5171,2011,Zambia,ZMB,3.5,Original,16.666666666666675,Moderate Growth,16.73877216503947
5172,2012,Zambia,ZMB,4.1,Original,17.142857142857125,Moderate Growth,17.92737079940734
5173,2013,Zambia,ZMB,4.8,Original,17.073170731707332,Moderate Growth,16.960709528514627
5174,2014,Zambia,ZMB,6.5,Original,35.41666666666667,High Growth,22.91789212788069
5175,2015,Zambia,ZMB,8.8,Original,35.384615384615394,High Growth,28.99303817194927
5176,2016,Zambia,ZMB,10.3,Original,17.04545454545454,Moderate Growth,28.982857993691226
5177,2017,Zambia,ZMB,12.2,Original,18.446601941747566,Moderate Growth,23.35274678327568
5178,2018,Zambia,ZMB,14.3,Original,17.21311475409837,Moderate Growth,17.566734386037865
5179,2019,Zambia,ZMB,18.7,Original,30.76923076923075,High Growth,21.992966999896545
5180,2020,Zambia,ZMB,24.4992,Original,31.01176470588234,High Growth,26.162617519854226
5181,2021,Zambia,ZMB,26.9505,Original,10.005632836990607,Moderate Growth,23.52179566148496
5182,2022,Zambia,ZMB,31.2342,Original,15.894695831246164,Moderate Growth,18.648684328374543
5183,2023,Zambia,ZMB,22.281903363636502,Imputed,-28.661840663002415,Significant Decline,-3.1127131573404077
5184,2000,Zimbabwe,ZWE,0.401434,Original,,,
5185,2001,Zimbabwe,ZWE,0.799846,Original,99.24719879232948,High Growth,
5186,2002,Zimbabwe,ZWE,1.1,Original,37.52647384621541,High Growth,
5187,2003,Zimbabwe,ZWE,1.8,Original,63.636363636363626,High Growth,64.89954250422694
5188,2004,Zimbabwe,ZWE,2.1,Original,16.666666666666675,Moderate Growth,37.955061503574086
5189,2005,Zimbabwe,ZWE,2.4,Original,14.28571428571428,Moderate Growth,29.69986344960558
5190,2006,Zimbabwe,ZWE,2.4,Original,0.0,Stable,10.064241629820891
5191,2007,Zimbabwe,ZWE,3.0,Original,25.0,High Growth,12.624788044360603
5192,2008,Zimbabwe,ZWE,3.5,Original,16.666666666666675,Moderate Growth,13.401535265889454
5193,2009,Zimbabwe,ZWE,4.0,Original,14.28571428571428,Moderate Growth,18.56311014966876
5194,2010,Zimbabwe,ZWE,6.4,Original,60.00000000000001,High Growth,28.731917947417294
5195,2011,Zimbabwe,ZWE,8.4,Original,31.25,High Growth,33.88659001643391
5196,2012,Zimbabwe,ZWE,12.0,Original,42.85714285714286,High Growth,44.22495703074083
5197,2013,Zimbabwe,ZWE,15.5,Original,29.166666666666675,High Growth,34.2921338736208
5198,2014,Zimbabwe,ZWE,16.3647,Original,5.578709677419358,Moderate Growth,24.89438698273192
